date,coin,side,price,qty,value,fee
2025-03-17 00:00:00+00:00,tron,SELL,0.21213537865168489,22.255062549333047,4.716365034698878,0.004721086120819698
2025-03-28 00:00:00+00:00,bitcoin,SELL,87227.27158032371,2.994185060278626e-06,0.26091341882125696,0.00026117459341467165
2025-03-28 00:00:00+00:00,layerzero,BUY,3.1313650601020333,1.6376542744779952,5.128093375627139,0.005128093375627139
2025-03-28 00:00:00+00:00,binancecoin,SELL,637.6132125269871,0.0006155530129185758,0.39209224931363146,0.00039248473404767916
2025-03-28 00:00:00+00:00,ethena,BUY,0.4300845693956529,11.923453526437935,5.128093375627139,0.005128093375627139
2025-03-29 00:00:00+00:00,layerzero,SELL,2.8473626669292824,1.6376542744779952,4.658332646843318,0.004662995642485804
2025-03-29 00:00:00+00:00,ethena,SELL,0.3854293730916065,11.923453526437935,4.591053568564097,0.004595649217781879
2025-04-07 00:00:00+00:00,bitcoin,SELL,78211.48358199988,5.8790023839102965e-05,4.593456929293106,0.004598054984277383
2025-04-07 00:00:00+00:00,binancecoin,SELL,554.4379559214581,0.008042639761656587,4.454685604915856,0.0044591447496655215
2025-04-11 00:00:00+00:00,bitcoin,BUY,79596.35732250768,5.888014161675984e-05,4.686644791327471,0.004686644791327472
2025-04-11 00:00:00+00:00,first-digital-usd,SELL,1.0036818609589893,0.3496825444985453,0.3506190569801673,0.00035097002700717453
2025-04-11 00:00:00+00:00,binancecoin,BUY,577.2921769307156,0.00811832375114611,4.686644791327471,0.004686644791327472
2025-04-11 00:00:00+00:00,tron,BUY,0.23623898663098675,19.838574733848517,4.686644791327471,0.004686644791327472
2025-04-25 00:00:00+00:00,bitcoin,SELL,93872.81422867288,5.888014161675984e-05,5.5217173511523,0.005527244595748048
2025-04-25 00:00:00+00:00,official-trump,BUY,12.224078751330627,0.4027482040604075,4.9232257633913985,0.0049232257633913985
2025-04-25 00:00:00+00:00,sui,BUY,3.3328901497787506,1.4771641254717682,4.9232257633913985,0.0049232257633913985
2025-04-25 00:00:00+00:00,first-digital-usd,BUY,0.9982549365680833,0.2623796068746342,0.2619217378173966,0.00026192173781739656
2025-05-04 00:00:00+00:00,official-trump,SELL,11.32510012589097,0.4027482040604075,4.556602572770376,0.004561163736506882
2025-05-09 00:00:00+00:00,binancecoin,SELL,628.2798237375861,0.00811832375114611,5.095478436399322,0.005100579015414737
2025-05-09 00:00:00+00:00,sui,SELL,4.014179549004117,1.4771641254717682,5.923672420968332,0.005929602022991324
2025-05-09 00:00:00+00:00,ethereum,BUY,2197.5611893238784,0.002338735894514813,5.139515233864417,0.005139515233864417
2025-05-09 00:00:00+00:00,pudgy-penguins,BUY,0.014099501648784667,364.5175100431601,5.139515233864417,0.005139515233864417
2025-05-09 00:00:00+00:00,official-trump,BUY,12.516981700951103,0.41060339917840505,5.139515233864417,0.005139515233864417
2025-05-13 00:00:00+00:00,pudgy-penguins,SELL,0.013674170358769602,364.5175100431601,4.979490056553596,0.004984474531084681
2025-05-23 00:00:00+00:00,tron,SELL,0.2749718227400453,19.838574733848517,5.449594006075804,0.005455049055130935
2025-05-23 00:00:00+00:00,ethereum,SELL,2657.1674447566115,0.002338735894514813,6.208198467907706,0.006214412880788494
2025-05-23 00:00:00+00:00,bitcoin,BUY,111560.356938144,4.9870067227106716e-05,5.563522500385263,0.005563522500385263
2025-05-23 00:00:00+00:00,dogecoin,BUY,0.24486878935117973,22.72042310956302,5.563522500385263,0.005563522500385263
2025-05-23 00:00:00+00:00,official-trump,SELL,14.665323851312678,0.03123758654500198,0.4576512136928456,0.0004581093230158615
2025-05-23 00:00:00+00:00,first-digital-usd,BUY,1.0019480066248536,0.6208736694331006,0.6220831354543535,0.0006220831354543535
2025-05-24 00:00:00+00:00,bitcoin,SELL,107216.66856870624,4.9870067227106716e-05,5.341555566918412,0.0053469024693878
2025-05-24 00:00:00+00:00,dogecoin,SELL,0.2256050681389216,22.72042310956302,5.120716761174315,0.005125842603778094
2025-05-30 00:00:00+00:00,official-trump,SELL,11.939649204310113,0.3793658126334031,4.524965228227919,0.00452949472295087
2025-06-06 00:00:00+00:00,bitcoin,BUY,101650.7387545425,5.130794995641138e-05,5.215491017050313,0.0052154910170503135
2025-06-06 00:00:00+00:00,binance-bridged-usdt-bnb-smart-chain,BUY,1.0009566617825258,5.210506324781785,5.215491017050313,0.0052154910170503135
2025-06-06 00:00:00+00:00,first-digital-usd,SELL,0.9975140900264502,0.32421722378478207,0.32308783770562427,0.00032341124895457886
2025-06-06 00:00:00+00:00,ripple,BUY,2.0970164299223453,2.487100693456869,5.215491017050313,0.0052154910170503135
2025-06-20 00:00:00+00:00,ripple,SELL,2.166239439916603,2.487100693456869,5.3822679575969925,0.005387655613210203
2025-06-20 00:00:00+00:00,uniswap,BUY,7.6902863961844,0.6861226464079851,5.276479653785367,0.005276479653785368
2025-06-20 00:00:00+00:00,tron,BUY,0.27468505823901745,19.20919793603784,5.276479653785367,0.005276479653785368
2025-06-21 00:00:00+00:00,uniswap,SELL,7.07348145942424,0.6861226464079851,4.848422542439719,0.004853275818257977
2025-06-23 00:00:00+00:00,tron,SELL,0.263611631487203,19.20919793603784,5.058704239472068,0.005063768007479547
2025-07-04 00:00:00+00:00,pudgy-penguins,BUY,0.016873312404091078,307.9507735493431,5.196149607179574,0.005196149607179575
2025-07-04 00:00:00+00:00,bitcoin,SELL,109602.20483914016,3.898779540489491e-06,0.42688751898555855,0.0004273148338193779
2025-07-06 00:00:00+00:00,pudgy-penguins,SELL,0.01615327445402538,307.9507735493431,4.969438950108486,0.004974413363471959
2025-07-18 00:00:00+00:00,first-digital-usd,SELL,0.9982697772456249,5.228488568930409,5.214222676918418,0.005219442119037456
2025-07-18 00:00:00+00:00,bitcoin,SELL,119445.36520434043,4.7409170415921886e-05,5.657142868690237,0.005662805674364602
2025-07-18 00:00:00+00:00,binance-bridged-usdt-bnb-smart-chain,SELL,1.0004577492424764,5.210506324781785,5.2076785386747675,0.005212891430104873
2025-07-18 00:00:00+00:00,stellar,BUY,0.5029664469411925,10.417962693656447,5.239885680394279,0.005239885680394279
2025-07-18 00:00:00+00:00,bonk,BUY,3.52599115826533e-05,148607.45376832222,5.239885680394279,0.005239885680394279
2025-07-18 00:00:00+00:00,pudgy-penguins,BUY,0.03032991982646895,172.76292553274163,5.239885680394279,0.005239885680394279
